forecast_time,station_id,station_name,longitude,latitude,elevation,temperature,maximumtemperature,minimumtemperature
2017060618,10022,Leck,8.9514,54.7903,8,16.1,21.8,14.4
2017060618,10028,St Peter-Ording,8.6028,54.3278,11,16.7,20.9,14.4
2017060618,10033,Glücksburg/Meierwik,9.5055,54.8272,33,15.6,21.0,14.2
2017060618,10035,Schleswig,9.5494,54.5289,43,16.0,21.9,14.5
2017060618,10038,Hohn,9.5394,54.3128,18,16.5,22.3,14.1
2017060618,10042,Olpenitz,10.0236,54.6408,3,16.2,20.8,15.1
2017060618,10044,Leuchtturm Kiel,10.2747,54.5003,26,16.1,20.0,14.3
2017060618,10046,Kiel-Holtenau,10.1439,54.3758,28,16.6,23.0,15.2
2017060618,10055,Fehmarn,11.0619,54.5297,9,17.0,21.0,15.1
2017060618,10091,Arkona,13.4367,54.6817,42,16.1,19.5,14.9
2017060618,10093,Putbus,13.4769,54.3642,41,17.3,22.0,15.2
2017060618,10097,Greifswalder Oie,13.9100,54.2436,11,16.9,20.4,15.2
2017060618,10113,Norderney,7.1525,53.7139,16,15.7,19.4,13.1
2017060618,10121,Wangerooge,7.9167,53.7833,2,,,
2017060618,10124,Majakka Alte Weser,8.1333,53.8667,31,17.9,19.2,13.2
2017060618,10125,Wilhelmshaven-Mariensiel,8.0500,53.5000,5,,,
2017060618,10126,Wittmundhaven,7.6667,53.5500,12,17.1,20.1,12.9
2017060618,10127,Wilhelmshaven,8.1667,53.5333,11,,,
2017060618,10129,Bremerhaven,8.5758,53.5331,6,17.4,20.5,13.5
2017060618,10130,Elpersbüttel,9.0106,54.0692,5,16.5,21.1,13.6
2017060618,10131,Cuxhaven,8.7069,53.8731,12,16.7,21.0,13.6
2017060618,10136,Nordholz (Flugplatz),8.6575,53.7647,32,16.4,20.5,12.8
2017060618,10139,Bremervörde,9.1389,53.4450,12,16.3,20.0,13.4
2017060618,10141,Hamburg-Sasel,10.1167,53.6500,49,,,
2017060618,10142,Itzehoe,9.5697,53.9897,26,16.1,21.0,13.9
2017060618,10146,Ahrensburg,9.8775,53.7331,14,16.4,21.9,14.2
2017060618,10147,Hamburg-Fuhlsbuettel,9.9900,53.6350,15,16.9,22.2,14.5
2017060618,10150,Dornick,10.3517,54.1653,28,16.3,22.5,14.9
2017060618,10152,Pelzerhaken,10.8772,54.0892,2,16.7,21.8,15.1
2017060618,10156,Lyypekki,10.6989,53.8025,16,16.5,24.0,14.3
2017060618,10157,Lübeck-Blankensee,10.7167,53.8000,21,,,
2017060618,10161,Boltenhagen,11.1922,54.0044,16,16.1,22.0,14.4
2017060618,10162,Schwerin,11.3872,53.6425,60,17.6,24.0,15.0
2017060618,10168,Goldberg,12.1033,53.6058,59,17.7,23.8,15.3
2017060618,10170,Rostock-Warnemuende,12.0822,54.1817,13,17.6,22.2,14.7
2017060618,10172,Laage,12.2833,53.9167,59,17.3,23.2,14.6
2017060618,10180,Barth,12.7108,54.3405,4,16.9,21.9,14.3
2017060618,10184,Greifswald,13.4075,54.0978,6,17.9,21.9,14.2
2017060618,10192,Heringsdorf,14.1500,53.8833,30,,,
2017060618,10193,Ückermünde,14.0697,53.7444,2,19.2,23.4,15.4
2017060618,10200,Emden-Flugplatz,7.2269,53.3894,-2,16.1,19.1,12.5
2017060618,10204,Emden-Knock (Radar),7.0250,53.3394,2,,,
2017060618,10210,Friesoythe-Altenoythe,7.9022,53.0644,7,16.6,20.3,12.6
2017060618,10224,Bremen,8.7994,53.0464,5,17.4,20.7,13.5
2017060618,10235,Soltau,9.7930,52.9603,77,15.9,19.6,12.9
2017060618,10238,Bergen,9.9333,52.8167,78,16.2,20.1,13.1
2017060618,10246,Fassberg,10.1839,52.9194,88,16.4,21.1,13.9
2017060618,10249,Boizenburg,10.6894,53.3931,46,16.6,23.4,14.1
2017060618,10253,Luechow,11.1375,52.9725,18,17.2,23.1,14.4
2017060618,10261,Seehausen,11.7305,52.8928,23,17.9,24.2,15.4
2017060618,10264,Marnitz,11.9361,53.3244,87,18.1,23.9,15.6
2017060618,10267,Kyritz,12.4092,52.9361,40,18.8,24.4,15.4
2017060618,10268,Waren,12.6653,53.5194,65,17.6,23.9,15.4
2017060618,10270,Neuruppin,12.8086,52.9053,45,18.9,24.0,15.2
2017060618,10281,Trollenhagen,13.3039,53.5997,93,17.0,23.0,14.9
2017060618,10282,Feldberg/Mecklenburg,13.4167,53.3167,116,17.5,23.4,15.1
2017060618,10289,Gruenow,13.9339,53.3153,57,17.6,23.7,15.1
2017060618,10291,Angermuende,13.9930,53.0331,55,18.0,24.4,15.1
2017060618,10304,Meppen,7.3333,52.7333,41,16.4,19.3,12.3
2017060618,10305,Lingen,7.3080,52.5194,26,16.4,19.6,12.4
2017060618,10306,Rheine-Bentlage,7.3864,52.2892,49,16.1,19.3,12.1
2017060618,10308,Nordhorn,7.1667,52.4500,32700,,,
2017060618,10309,Ahaus,6.9408,52.0814,47,15.5,19.0,12.1
2017060618,10312,Belm,8.1694,52.3169,104,16.2,19.3,12.0
2017060618,10315,Muenster/Osnabrueck,7.7000,52.1345,53,16.7,19.8,12.2
2017060618,10317,Osnabrück,8.0500,52.2500,95,,,
2017060618,10321,Diepholz,8.3464,52.5903,43,16.3,20.1,12.5
2017060618,10325,Bad Salzuflen,8.7519,52.1042,137,16.0,19.5,12.5
2017060618,10334,Wunstorf,9.4283,52.4580,69,16.8,19.8,13.6
2017060618,10335,Bueckeburg,9.0878,52.2819,77,17.1,19.9,13.9
2017060618,10338,Hannover,9.6797,52.4658,59,16.2,19.8,13.8
2017060618,10343,Celle,10.0281,52.5953,53,15.8,20.2,13.5
2017060618,10348,Braunschweig,10.4486,52.2930,82,15.7,20.2,13.9
2017060618,10356,Ummendorf,11.1758,52.1600,163,15.5,21.6,14.2
2017060618,10359,Gardelegen,11.3942,52.5128,48,16.9,23.4,15.1
2017060618,10361,Magdeburg,11.5844,52.1033,85,17.3,22.9,15.4
2017060618,10365,Genthin,12.1600,52.3875,38,18.2,23.4,15.5
2017060618,10368,Wiesenburg,12.4586,52.1205,188,17.1,21.8,14.6
2017060618,10376,Baruth,13.4997,52.0614,56,19.0,24.9,16.0
2017060618,10379,Potsdam,13.0639,52.3861,100,18.6,24.9,15.6
2017060618,10381,Berliini-Dahlem,13.3000,52.4667,70,18.9,25.8,16.1
2017060618,10382,Berlin-Tegel,13.3108,52.5656,37,19.9,26.0,17.2
2017060618,10385,Berlin-Schoenefeld,13.5325,52.3822,50,19.3,25.6,16.0
2017060618,10393,Lindenberg,14.1203,52.2097,115,19.2,25.0,16.0
2017060618,10396,Manschnow,14.5453,52.5467,13,18.9,25.4,16.6
2017060618,10400,Duesseldorf,6.7692,51.2975,41,17.1,19.6,12.4
2017060618,10410,Essen-Bredeney,6.9686,51.4055,150,15.7,18.5,11.6
2017060618,10418,Luedenscheid,7.6433,51.2467,389,13.6,16.6,9.6
2017060618,10424,Werl,7.8889,51.5778,86,16.2,19.5,12.0
2017060618,10427,Kahler Asten,8.4900,51.1817,859,9.6,12.6,6.6
2017060618,10430,Bad Lippspringe,8.8386,51.7853,158,16.0,19.4,12.7
2017060618,10433,Lüdge-Paenbruch,9.2708,51.8664,259,14.8,17.7,11.7
2017060618,10435,Warburg,9.1117,51.5039,237,14.8,18.8,10.9
2017060618,10439,Fritzlar (Flugplatz),9.2836,51.1194,181,14.8,19.2,11.3
2017060618,10441,Schauenburg-Elgershausen,9.3589,51.2833,318,14.6,17.9,11.2
2017060618,10442,Alfeld,9.8072,51.9644,145,16.0,18.9,12.8
2017060618,10444,Goettingen,9.9528,51.5017,168,15.9,19.0,12.6
2017060618,10449,Leinefelde,10.3122,51.3933,353,14.6,18.0,11.6
2017060618,10452,Braunlage,10.6022,51.7233,609,12.4,16.0,10.2
2017060618,10453,Brocken,10.6194,51.8000,1153,7.5,10.6,6.1
2017060618,10454,Wernigerode,10.7686,51.8456,240,15.3,20.2,14.0
2017060618,10458,Harzgerode,11.1367,51.6519,405,14.2,19.5,12.5
2017060618,10460,Artern,11.2930,51.3755,166,16.2,21.5,13.7
2017060618,10466,Halle-Kröllwitz,11.9497,51.5136,96,16.8,22.9,14.8
2017060618,10469,Leipzig/Halle,12.2414,51.4361,136,17.0,23.6,15.6
2017060618,10471,Leipzig,12.4461,51.3150,138,17.3,23.6,15.8
2017060618,10474,Wittenberg,12.6464,51.8903,106,18.2,23.3,15.2
2017060618,10476,Holzdorf (Flugplatz),13.1677,51.7678,102,19.0,24.9,15.6
2017060618,10480,Oschatz,13.0947,51.2972,150,16.6,24.0,15.4
2017060618,10488,Dresden-Klotzsche,13.7561,51.1292,232,16.4,23.2,15.7
2017060618,10490,Doberlug,13.5747,51.6450,98,19.1,24.5,15.7
2017060618,10495,Hoyerswerda,14.2530,51.4492,116,18.4,24.0,16.2
2017060618,10496,Cottbus,14.3186,51.7775,70,18.8,25.3,16.7
2017060618,10499,Goerlitz,14.9530,51.1633,240,17.1,22.8,15.9
2017060618,10500,Geilenkirchen,6.0392,50.9592,76,16.5,18.7,12.2
2017060618,10502,Noervenich (Flugplatz),6.6594,50.8289,134,16.2,19.0,11.8
2017060618,10505,Bonn-Hangelar,6.0242,50.7980,233,14.1,17.0,10.9
2017060618,10506,Nuerburg-Barweiler,6.8703,50.3611,488,11.9,15.8,9.2
2017060618,10513,Koeln/Bonn,7.1586,50.8661,100,16.2,20.0,12.0
2017060618,10516,Koblenz Falckenstein-Kaserne,7.5792,50.3711,98,15.7,18.9,12.0
2017060618,10519,Bonn-Roleber,7.1939,50.7364,160,15.7,18.9,12.2
2017060618,10520,Andernach,7.4203,50.4236,76,16.1,19.0,11.8
2017060618,10526,Bad Marienberg,7.9603,50.6619,547,11.9,14.6,8.5
2017060618,10532,Giessen,8.6450,50.6031,205,15.2,19.4,10.6
2017060618,10534,Hoherodskopf-Vogelsberg,9.2247,50.5086,744,10.5,13.9,8.4
2017060618,10537,Neu Ulrichstein,9.0225,50.7517,352,13.9,17.5,10.6
2017060618,10540,Eisenach,10.3622,51.0008,314,15.1,17.8,11.8
2017060618,10542,Bad Hersfeld,9.7386,50.8531,271,14.4,18.6,11.0
2017060618,10544,Wasserkuppe,9.9439,50.4978,925,9.3,13.1,7.3
2017060618,10548,Meiningen,10.3772,50.5625,453,14.2,16.6,10.4
2017060618,10552,Schmücke,10.7694,50.6544,939,9.7,12.3,8.0
2017060618,10554,Erfurt-Bindersleben,10.9630,50.9847,322,14.7,19.1,12.9
2017060618,10557,Neuhaus A.R.,11.1348,50.5008,851,10.3,13.6,9.1
2017060618,10564,Schleiz,11.8042,50.5678,502,12.7,18.1,12.5
2017060618,10565,Osterfeld,11.9292,51.0872,246,15.9,21.8,14.9
2017060618,10567,Gera-Leumnitz,12.1300,50.8822,312,14.9,20.9,13.9
2017060618,10569,Plauen,12.1300,50.4819,389,14.1,19.9,13.1
2017060618,10574,Carlsfeld,12.6114,50.4311,899,10.2,15.6,10.4
2017060618,10577,Chemnitz,12.8736,50.7925,420,14.1,21.0,14.2
2017060618,10578,Fichtelberg,12.9553,50.4294,1215,8.6,13.9,8.4
2017060618,10579,Marienberg,13.1469,50.6511,640,12.8,18.8,13.1
2017060618,10582,Zinnwald-Georgenfeld,13.7530,50.7328,882,12.0,17.5,11.6
2017060618,10591,Lichtenhain-Mittelndorf,14.2111,50.9397,319,16.2,22.1,14.7
2017060618,10609,Trier-Petrisberg,6.6592,49.7492,273,13.5,17.5,10.2
2017060618,10613,Buechel (Flugplatz),7.0633,50.1739,486,12.0,15.2,8.8
2017060618,10615,Deuselbach,7.0542,49.7619,482,11.6,14.9,8.9
2017060618,10616,Hahn,7.2647,49.9475,503,11.7,14.9,9.0
2017060618,10618,Idar-Oberstein,7.3333,49.7000,377,12.8,16.4,9.0
2017060618,10628,Geisenheim,7.9547,49.9850,111,15.6,18.8,11.6
2017060618,10635,Kleiner Feldberg,8.4469,50.2217,826,9.4,13.4,7.3
2017060618,10637,Frankfurt/Main,8.5986,50.0464,104,,,
2017060618,10641,Offenbach-Wetterpark,8.7864,50.0894,121,15.5,19.9,12.2
2017060618,10646,Neuhutten-Spessart,9.4239,50.0083,340,14.2,17.7,10.5
2017060618,10648,Michelstadt-Vielbrunn,9.1005,49.7180,455,13.3,16.8,10.5
2017060618,10655,Wuerzburg,9.9589,49.7714,272,15.8,19.3,11.9
2017060618,10658,Bad Kissingen,10.0792,50.2239,282,14.9,18.3,11.1
2017060618,10671,Coburg,10.9678,50.3067,345,13.9,17.1,11.1
2017060618,10675,Bamberg,10.9219,49.8753,241,14.3,18.6,11.6
2017060618,10685,Hof,11.8775,50.3133,567,12.1,17.3,11.4
2017060618,10686,Wunsiedel-Schonbrunn,11.9744,50.0317,623,11.8,17.0,10.8
2017060618,10688,Weiden,12.1844,49.6661,437,13.7,18.0,11.4
2017060618,10704,Berus,6.6869,49.2639,363,11.9,16.5,9.6
2017060618,10706,Tholey,7.0392,49.4747,387,12.1,16.2,9.4
2017060618,10708,Saarbruecken/Ensheim,7.1083,49.2142,320,12.5,17.1,10.3
2017060618,10724,Weinbiet,8.1225,49.3769,559,11.9,16.3,8.9
2017060618,10729,Mannheim,8.5542,49.5089,100,16.4,20.4,13.0
2017060618,10731,Rheinstetten,8.3311,48.9736,118,16.3,19.6,12.3
2017060618,10733,Waibstadt,8.9053,49.2942,240,15.3,19.0,10.7
2017060618,10736,Mühlacker,8.8733,48.9719,243,14.6,18.8,10.7
2017060618,10738,Stuttgart-Echterdingen,9.2253,48.6892,392,14.4,18.4,11.4
2017060618,10739,Stuttgart-Schnarrbg,9.2000,48.8280,318,14.8,18.6,12.1
2017060618,10742,Oehringen,9.5186,49.2080,274,15.5,18.9,11.9
2017060618,10743,Niederstetten,9.9653,49.3992,473,14.0,17.5,11.4
2017060618,10747,Kaisersbach-Cronhuette,9.6872,48.9169,490,12.6,17.0,9.9
2017060618,10756,Feuchtwangen-Heilbronn,10.3661,49.1622,477,13.8,17.0,11.0
2017060618,10761,Weissenburg,10.9603,49.0192,441,13.8,18.1,11.9
2017060618,10763,Nuernberg,11.0569,49.5044,318,15.0,18.2,12.5
2017060618,10765,Roth,11.1025,49.2161,394,14.4,18.2,12.1
2017060618,10771,Kuemmersbruck,11.9022,49.4289,418,13.9,18.2,10.8
2017060618,10776,Regensburg,12.1033,49.0436,370,12.5,19.4,11.4
2017060618,10777,Gelbelsee,11.4289,48.9481,538,11.7,17.5,10.9
2017060618,10782,Waldmunchen,12.6839,49.3908,500,12.6,17.5,10.8
2017060618,10788,Straubing,12.5603,48.8286,359,11.9,18.5,11.2
2017060618,10791,Grosser Arber,13.1353,49.1139,1446,5.9,10.9,6.4
2017060618,10796,Zwiesel,13.2386,49.0280,616,11.5,17.8,10.4
2017060618,10803,Freiburg,7.8342,48.0233,238,14.4,18.5,11.8
2017060618,10805,Lahr,7.8281,48.3647,157,15.1,19.6,12.4
2017060618,10815,Freudenstadt,8.4089,48.4536,801,9.9,13.4,8.0
2017060618,10818,Klippeneck,8.7547,48.1053,975,9.7,13.1,7.3
2017060618,10827,Messstetten,8.9939,48.1875,933,9.7,13.8,7.5
2017060618,10836,Stoetten,9.8658,48.6667,739,10.2,14.8,8.9
2017060618,10837,Laupheim,9.9097,48.2183,550,12.2,16.1,9.6
2017060618,10838,Ulm,9.9539,48.3847,571,12.2,16.7,9.4
2017060618,10840,Ulm-Maehringen,9.9225,48.4406,594,11.9,16.5,9.3
2017060618,10850,Harburg,10.7061,48.7917,503,12.8,17.2,10.6
2017060618,10852,Augsburg,10.9419,48.4253,477,11.9,17.1,10.4
2017060618,10853,Neuburg/Donau (Flugplatz),11.2100,48.7094,387,12.2,18.0,10.6
2017060618,10856,Lechfeld,10.8505,48.1864,562,10.9,15.2,9.8
2017060618,10857,Landsberg (Flugplatz),10.9147,48.0767,628,10.5,14.9,9.4
2017060618,10860,Ingolstadt (Flugplatz),11.5336,48.7155,366,12.1,18.4,11.0
2017060618,10863,Weihenstephan-Durnast,11.6958,48.4033,479,10.4,17.3,10.1
2017060618,10865,München-Keskusta,11.5428,48.1631,526,11.2,17.1,10.7
2017060618,10870,München-Lentoasema,11.8147,48.3486,447,10.6,17.6,10.1
2017060618,10872,Gottfrieding,12.5389,48.6594,351,10.1,18.6,10.8
2017060618,10875,Muehldorf,12.5039,48.2800,407,9.7,17.8,9.9
2017060618,10895,Furstenzell,13.3547,48.5461,480,10.6,19.2,11.1
2017060618,10908,Feldberg,8.0039,47.8747,1496,3.9,5.8,2.5
2017060618,10929,Konstanz,9.1900,47.6775,444,13.4,16.7,11.5
2017060618,10945,Leutkirch-Herlazhofen,10.0325,47.7956,674,9.7,13.4,8.2
2017060618,10946,Kempten,10.3347,47.7230,702,9.9,14.0,8.9
2017060618,10948,Oberstdorf,10.2758,47.3983,807,9.6,13.9,8.8
2017060618,10954,Altenstadt,10.8722,47.8364,757,8.1,14.2,8.4
2017060618,10961,Zugspitze,10.9867,47.4222,2960,-4.3,-0.9,-4.0
2017060618,10962,Hohenpeissenberg,11.0119,47.8019,986,7.3,12.7,7.0
2017060618,10963,Garmish-Partenkirch,11.0622,47.4831,720,10.7,16.3,9.8
2017060618,10982,Chieming,12.5403,47.8842,553,9.6,16.9,9.9
2017060618,11001,Wolfsegg,13.6708,48.1055,616,9.3,19.4,11.3
2017060618,11004,Reichersberg,13.3758,48.3308,351,,,
2017060618,11008,Rohrbach,13.9942,48.5697,602,12.3,21.2,12.1
2017060618,11010,Linz,14.1881,48.2353,313,13.4,22.6,
2017060618,11012,Kremsmuenster,14.1311,48.0550,390,12.4,21.4,13.6
2017060618,11015,Freistadt,14.5061,48.5061,548,13.6,23.0,13.8
2017060618,11018,Amstetten,14.8986,48.1081,264,16.0,24.1,15.5
2017060618,11019,Allentsteig,15.3669,48.6908,607,15.4,23.1,16.5
2017060618,11020,Stift Zwettl,15.2036,48.6178,505,15.0,24.0,13.1
2017060618,11021,Litschau,15.0375,48.9547,557,15.3,22.1,13.9
2017060618,11022,Retz,15.9417,48.7611,320,18.7,27.2,16.6
2017060618,11024,Jauerling,15.3392,48.3344,961,13.2,21.4,13.8
2017060618,11030,Tulln/Langenlebarn,16.1180,48.3239,177,19.4,29.0,17.7
2017060618,11032,Poysdorf,16.6375,48.6692,206,21.4,28.6,17.0
2017060618,11034,Wien/Innere Stadt,16.3669,48.1983,177,22.6,29.2,18.6
2017060618,11036,Wien-Lentoasema,16.5697,48.1103,183,22.3,28.2,
2017060618,11040,Wien/Unterlaa,16.4192,48.1247,200,21.8,28.1,17.5
2017060618,11051,Ranshofen,13.0281,48.2242,388,9.7,19.2,10.6
2017060618,11053,Ried Im Innkreis,13.4750,48.2169,429,9.5,20.5,11.1
2017060618,11055,Schaerding,13.4344,48.4642,313,11.0,21.6,11.7
2017060618,11060,Linz-Stadt,14.2856,48.2964,262,14.9,23.0,14.9
2017060618,11070,Krems,15.6214,48.4183,203,18.9,27.5,16.5
2017060618,11078,Lilienfeld/Tarschberg,15.5875,48.0280,696,14.6,22.4,14.3
2017060618,11082,Gumpoldskirchen,16.2822,48.0403,221,21.5,28.4,17.5
2017060618,11101,Bregenz,9.7458,47.5000,437,13.7,16.0,11.2
2017060618,11105,Feldkirch,9.6097,47.2711,436,13.2,16.5,11.2
2017060618,11109,St.anton am Arlberg,10.2700,47.1317,1300,,,
2017060618,11110,Galzig,10.2303,47.1297,2090,0.6,5.2,0.6
2017060618,11112,Landeck,10.5636,47.1403,809,11.4,17.2,10.1
2017060618,11116,Reutte,10.7500,47.5000,870,,,
2017060618,11120,Innsbruck,11.3439,47.2603,593,12.4,18.3,
2017060618,11126,Patscherkofel,11.4617,47.2094,2252,0.8,6.8,2.4
2017060618,11127,Obergurgl,11.0244,46.8667,1939,4.8,10.9,4.6
2017060618,11129,Brenner Neu,11.5072,47.0075,1369,8.3,13.6,7.9
2017060618,11130,Kufstein,12.1628,47.5753,492,11.8,16.8,11.1
2017060618,11135,Hahnenkamm/Ehrenbachhoehe,12.3592,47.4183,1764,,,
2017060618,11136,Krimml,12.1819,47.2292,1011,10.9,17.5,9.1
2017060618,11137,Maria Alm,12.8983,47.4061,794,11.7,19.6,10.5
2017060618,11138,Rudolfshuette,12.6258,47.1350,2320,0.7,6.9,1.8
2017060618,11141,Bischofshofen,13.2211,47.4067,548,13.1,21.0,11.2
2017060618,11142,St. Johann/Pongau,13.1833,47.3167,647,,21.2,
2017060618,11144,Zell Am See,12.7950,47.3267,770,13.1,20.9,11.1
2017060618,11147,Radstadt,13.4561,47.3853,860,12.3,21.2,10.8
2017060618,11148,St. Michael/Lungau,13.6228,47.0944,1052,13.0,17.9,10.9
2017060618,11149,Obertauern,13.5597,47.2486,1745,7.1,13.2,6.5
2017060618,11150,Salzburg,13.0033,47.7944,445,10.2,18.8,
2017060618,11152,Mattsee,13.1055,47.9772,504,10.4,18.1,11.2
2017060618,11153,Mondsee,13.3472,47.8508,482,10.6,20.2,11.4
2017060618,11154,Gmunden,13.8075,47.9147,425,11.5,21.1,13.1
2017060618,11155,Feuerkogel,13.7178,47.8167,1620,3.8,12.1,6.0
2017060618,11157,Aigen Im Ennstal,14.1381,47.5325,652,14.4,21.9,13.4
2017060618,11165,Zeltweg,14.7500,47.2000,682,16.4,20.6,
2017060618,11170,Lunz,15.0675,47.8544,611,13.9,23.5,11.2
2017060618,11171,Mariazell/St Sebastian,15.3022,47.7892,865,14.0,21.1,11.7
2017060618,11173,Fischbach,15.6439,47.4442,1037,14.4,,
2017060618,11180,Rax/Seilbahn-Bergstation,15.7786,47.7175,1558,10.8,16.2,10.2
2017060618,11182,Wiener Neustadt,16.2314,47.8322,281,21.7,27.4,13.4
2017060618,11185,Moenichkirchen,16.0333,47.5111,996,15.3,19.1,13.6
2017060618,11190,Eisenstadt,16.5386,47.8539,182,22.0,28.1,17.4
2017060618,11192,Kleinzicken,16.3356,47.2075,267,21.6,26.0,14.9
2017060618,11194,Neusiedl,16.8417,47.9508,149,23.4,29.1,17.8
2017060618,11202,Felbertauern/Suedportal,12.5000,47.1167,1632,,,
2017060618,11204,Lienz,12.8064,46.8256,668,16.4,20.8,13.1
2017060618,11212,Villacher Alpe,13.6733,46.6036,2140,,8.1,
2017060618,11213,Villach,13.8739,46.6180,495,16.5,21.0,13.6
2017060618,11225,Weitensfeld,14.1908,46.8494,712,15.9,20.2,11.9
2017060618,11229,St. Andrae I.L.,14.8280,46.7642,404,18.3,23.3,13.8
2017060618,11231,Klagenfurt,14.3372,46.6428,476,18.8,22.5,
2017060618,11232,Feistritz Ob Bleiburg,14.7667,46.5589,531,17.9,22.7,14.7
2017060618,11240,Graz,15.4392,46.9930,363,19.5,24.0,
2017060618,11241,Schoeckl,15.4664,47.1986,1439,11.6,15.3,10.2
2017060618,11244,Bad Gleichenberg,15.9036,46.8722,271,21.0,26.1,16.1
2017060618,11248,Bad Radkersburg,15.9794,46.6858,216,21.0,25.1,15.9
2017060618,11252,Virgen,12.4558,47.0028,1193,12.0,16.5,9.8
2017060618,11255,Koetschach-Mauthen,12.9983,46.6775,711,15.3,,
2017060618,11261,Obervellach,13.2233,46.9289,811,15.7,19.9,11.8
2017060618,11270,Dellach Im Drautal,13.0828,46.7419,627,15.8,21.2,12.3
2017060618,11275,Arriach,13.8525,46.7281,892,13.8,17.5,11.4
2017060618,11280,Murau,14.1769,47.1114,814,15.6,19.6,11.3
2017060618,11292,Lassnitzhoehe,15.5922,47.0736,529,18.3,23.4,15.8
2017060618,11308,Warth,10.1861,47.2558,1470,5.4,10.1,4.3
2017060618,11310,Ischgl/Idalpe,10.3172,46.9819,2319,0.4,6.2,1.2
2017060618,11320,Innsbruck/Universitaet,11.3833,47.2667,579,,,
2017060618,11340,Schmittenhoehe,12.7381,47.3286,1954,3.2,11.4,5.4
2017060618,11343,Sonnblick - Autom.,12.9580,47.0544,3114,-1.2,2.2,-1.2
2017060618,11345,St. Veit Im Pongau,13.1550,47.3292,749,13.0,21.3,11.1
2017060618,11346,Rauris,12.9925,47.2236,942,12.4,19.6,9.8
2017060618,11348,Mariapfarr,13.7458,47.1530,1153,12.0,17.5,10.4
2017060618,11351,Ramsau/Dachstein,13.6344,47.4250,1210,10.8,18.4,9.6
2017060618,11354,Bad Goisern,13.6180,47.6425,503,13.3,21.5,12.0
2017060618,11355,Windischgarsten,14.3261,47.7203,598,13.3,21.5,11.9
2017060618,11356,Bad Aussee,13.7583,47.6105,742,11.7,20.0,11.2
2017060618,11357,St. Wolfgang,13.4419,47.7403,543,12.5,21.0,12.1
2017060618,11358,Bad Mitterndorf,13.9347,47.5533,802,11.9,20.1,10.3
2017060618,11362,Kalwang,14.7597,47.4214,747,14.8,19.6,12.4
2017060618,11370,Kapfenberg,15.2983,47.4458,506,17.9,24.0,13.9
2017060618,11372,Bad Gastein,13.1333,47.1105,1094,,,
2017060618,11380,Reichenau/Rax,15.8369,47.6997,488,18.3,24.4,14.4
2017060618,11382,Puchberg,15.9069,47.7903,586,17.8,24.2,14.1
2017060618,11384,Hirschenkogel,15.8333,47.6233,1320,12.5,17.8,10.6
2017060618,11385,Hohe Wand/Hochkogelhaus,16.0350,47.8222,937,15.8,22.7,14.8
2017060618,11389,St.Poelten Landhaus,15.6311,48.1997,270,17.8,26.6,15.9
2017060618,11406,Cheb,12.3914,50.0683,490,12.9,18.4,
2017060618,11414,Karlovy Vary,12.9142,50.2017,607,12.4,18.0,
2017060618,11423,Primda,12.6778,49.6694,747,10.9,15.8,
2017060618,11438,Tusimice,13.3280,50.3767,326,14.6,21.0,
2017060618,11450,Plzen-Mikulka,13.3789,49.7647,372,14.3,20.5,
2017060618,11457,Churanov,13.6150,49.0683,1122,9.1,15.9,
2017060618,11464,Milesovka,13.9308,50.5550,843,11.9,20.0,
2017060618,11487,Kocelovice,13.8386,49.4672,522,14.1,20.2,
2017060618,11502,Usti Nad Labem,14.0417,50.6833,379,15.5,21.4,
2017060618,11509,Doksany,14.1703,50.4583,160,17.1,25.1,
2017060618,11518,Praha-Ruzyne,14.2556,50.1003,365,16.0,22.6,
2017060618,11520,Praha-Libus,14.4469,50.0080,304,17.1,24.2,
2017060618,11538,Temelin,14.3422,49.1969,508,15.1,21.7,
2017060618,11546,C. Budejovice-Roznov,14.4697,48.9519,396,15.7,23.7,
2017060618,11567,Praha-Kbely,14.5380,50.1233,286,17.6,23.5,
2017060618,11603,Liberec,15.0242,50.7700,401,15.8,21.6,
2017060618,11624,Caslav,15.3864,49.9408,240,17.7,24.4,
2017060618,11628,Kosetice,15.0797,49.5733,532,15.5,22.1,
2017060618,11636,Kostelni Myslova,15.4392,49.1600,572,15.0,23.7,
2017060618,11643,Pec Pod Snezkou,15.7289,50.6919,821,13.6,19.5,
2017060618,11652,Pardubice,15.7406,50.0161,230,18.0,26.4,
2017060618,11653,Snezka,15.7403,50.7358,1602,9.5,13.6,
2017060618,11659,Pribyslav,15.7628,49.5828,536,15.8,22.9,
2017060618,11669,Polom,16.3222,50.3503,747,14.8,22.1,
2017060618,11679,Usti Nad Orlici,16.4222,49.9803,405,17.2,25.5,
2017060618,11683,Svratouch,16.0338,49.7345,740,15.4,22.5,
2017060618,11692,Namest Nad Oslavou,16.1206,49.1708,480,18.6,24.9,
2017060618,11693,Dukovany,16.1344,49.0958,402,18.6,25.8,
2017060618,11698,Kucharovice,16.0858,48.8808,339,18.2,26.8,
2017060618,11710,Luka,16.9536,49.6525,516,20.2,24.6,
2017060618,11723,Brno/Turany,16.6889,49.1530,246,21.8,27.7,
2017060618,11730,Serak,17.1086,50.1875,1327,13.1,17.2,
2017060618,11766,Cervena,17.5419,49.7772,753,18.7,22.2,
2017060618,11774,Holesov,17.5700,49.3205,224,23.0,27.6,
2017060618,11782,Ostrava,18.1192,49.6983,252,22.7,26.5,
